Country,Media,Time,Title,Links,Attitude,Key_words,Distance
Kuwait,,2022年5月1日,台湾不会像中国那样“残忍”地封锁,https://www.kuwaittimes.com/taiwan-will-not-cruelly-lock-down-like-china/,negative,,
Kuwait,,2022年4月24日,北京警告形势“严峻”，中国 COVID 死亡人数上升,https://www.kuwaittimes.com/china-covid-death-toll-rises-as-beijing-warns-of-grim-situation/,negative,这个世界第二大经济体一直在努力通过严格的封锁和大规模测试来遏制两年来最严重的疫情，因为它坚持严格的零 COVID 政策，给企业和公众士气造成沉重打击。,
Kuwait,,2022年4月10日,中国抨击美国的病毒“指控”,https://www.kuwaittimes.com/china-slams-us-virus-accusations/,middle,,
Kuwait,,2022年3月24日,“中国的福奇”呼吁在 Omicron 斗争中保护“正常生活”,https://www.kuwaittimes.com/chinas-fauci-calls-for-protecting-normal-life-in-omicron-fight/,middle,,
Kuwait,,2022年3月19日,中国报告一年内首次出现两例 COVID 死亡病例,https://www.kuwaittimes.com/china-reports-first-two-covid-deaths-in-a-year/,middle,,
Kuwait,,2022年3月17日,中国习近平表示国家将“坚持”其零 COVID 战略,https://www.kuwaittimes.com/chinas-xi-says-country-will-stick-with-its-zero-covid-strategy/,middle,,
Kuwait,,2022年3月16日,随着 Omicron 疫情的蔓延，中国增加了床位,https://www.kuwaittimes.com/china-boosts-bed-spaces-as-omicron-outbreak-spreads/,middle,,
Kuwait,,2022年3月15日,数百万人在中国被封锁,https://www.kuwaittimes.com/millions-under-lockdown-in-china/,middle,,
Kuwait,,2022年3月15日,防护服和恐慌性抢购：大流行图像重回中国,https://www.kuwaittimes.com/hazmat-suits-and-panic-buying-pandemic-images-return-to-china/,middle,,
Kuwait,,2022年3月13日,随着中国与 COVID 作斗争，数百万人被封锁,https://www.kuwaittimes.com/millions-locked-down-as-china-wrestles-covid/,middle,,
Kuwait,,2022年2月15日,随着冠状病毒的传播，香港领导人排除了中国式的封锁,https://www.kuwaittimes.com/hk-leader-rules-out-china-style-lockdown-as-coronavirus-spreads/,middle,,
Kuwait,,2022年2月7日,中国封锁靠近越南边境的3.5m城市,https://www.kuwaittimes.com/china-locks-down-city-of-3-5m-near-vietnam-border/,middle,,
Kuwait,,2022年1月24日,随着北京病毒斗争的加剧，中国解除了对西安的封锁,https://www.kuwaittimes.com/china-lifts-xian-lockdown-as-beijing-virus-fight-ramps-up/,middle,,
Kuwait,,2022年1月20日,病毒追踪凸显了中国的不平等,https://www.kuwaittimes.com/virus-tracing-highlights-china-inequality/,negative,中国近几十年来的飞速发展已使数亿人摆脱了贫困，但这个世界上人口最多的国家仍然是一个严重不平等的地方。,
Kuwait,,2022年1月15日,Omicron 在北京被发现，因为中国与集群作斗争,https://www.kuwaittimes.com/omicron-detected-in-beijing-as-china-battles-clusters/,middle,,
Kuwait,,2022年1月6日,女子在封锁医院外流产后中国官员道歉,https://www.kuwaittimes.com/china-official-apologizes-after-woman-miscarries-outside-lockdown-hospital/,middle,,
Kuwait,,2022年1月5日,中国在郑州测试13m；西安疫情有所缓解,https://www.kuwaittimes.com/china-tests-13m-in-zhengzhou-xian-outbreak-eases/,middle,,
Kuwait,,2021年11月17日,中国推行严格的零 COVID 战略时感到疲倦和沮丧,https://www.kuwaittimes.com/fatigue-and-frustration-as-china-presses-strict-zero-covid-strategy/,,,
Kuwait,,2021年11月17日,中国推行严格的零 COVID 战略时感到疲倦和沮丧,https://www.kuwaittimes.com/fatigue-and-frustration-as-china-presses-strict-zero-covid-strategy/,negative,国采取了一些世界上最严格的冠状病毒措施，在这场大流行病爆发近两年后，一些人开始对这一战略表示不满，尤其是在其他国家学会与病毒共存之际。零 COVID 方法是无情的——关闭边境、有针对性的封锁和大规模测试有时仅由一个案例触发。,
Kuwait,,2021 年 10 月 31 日,中国拒绝美国关于 COVID 起源的“政治性、虚假”报告,https://www.kuwaittimes.com/china-rejects-political-false-us-report-on-covid-origins/,middle,,
Kuwait,,2021年10月26日,中国因 COVID-19 案件封锁了一个拥有 400 万人口的城市,https://www.kuwaittimes.com/china-locks-down-a-city-of-4-million-over-covid-19-cases/,negative,中国昨天对一座拥有 400 万人口的城市实施了封锁，命令他们除紧急情况外不得离开家，以消除只有几十例确诊病例的 COVID 集群,
Kuwait,,2021年10月25日,中国着眼于冬奥会抗击新的COVID爆发,https://www.kuwaittimes.com/china-battles-new-covid-outbreak-with-eye-on-winter-olympics/,middle,,
Kuwait,,2021年7月31日,中国：病毒激增背后的 Delta 变异体,https://www.kuwaittimes.com/china-delta-variant-behind-virus-surge/,middle,,
Kuwait,,2021年5月27日,中国抨击美国情报界对病毒的调查,https://www.kuwaittimes.com/china-slams-us-intelligence-community-over-virus-probe/,middle,,
Kuwait,Kuwait Local,2020年1月23日,Kuwait呼吁在华国民警惕冠状病毒,https://kuwaitlocal.com/news/kuwait-calls-on-nationals-in-china-to-be-cautious-against-coronavirus,negative,,
Kuwait,,2020年4月9日,满载医疗物资的Kuwait陆军运输机从中国抵达,https://kuwaitlocal.com/news/kuwait-army-transport-plane-loaded-with-medical-supplies-arrived-from-china,positive,,
Kuwait,,2022 年 3 月 15 日,COVID-19 病例激增已使中国近 3000 万人处于封锁状态,https://kuwaitlocal.com/news/a-surge-of-covid19-cases-has-put-nearly-30-million-in-china-under-lockdown,middle,,
Kuwait,,2021 年 5 月 8 日,世卫组织批准中国国药集团 Covid 19 疫苗紧急使用,https://kuwaitlocal.com/news/who-approves-chinas-sinopharm-covid-19-vaccine-emergency-use,middle,,
Kuwait,,2020 年 12 月 8 日,中国记录了 12 例新的新冠病例,https://kuwaitlocal.com/news/china-records-12-new-cases-of-corona,middle,,
Kuwait,,,,,,,
Libya,Libya Observer,2020年3月23日,中国提议向Libya卫生部提供冠状病毒培训计划,https://libyaobserver.ly/news/china-offers-give-libyas-health-ministry-coronavirus-training-program,donate,Libya卫生部表示，中国卫生部已提出对Libya医疗干部进行培训，以应对可能爆发的冠状病毒。,8077km
Libya,,2020年3月3日,Libya因冠状病毒爆发而减少从中国进口,https://libyaobserver.ly/economy/libya-cuts-chinese-imports-due-coronavirus-outbreak,negative,,
Libya,,2021年11月28日,Smyo：我们有中国的国药疫苗，它最能对抗 Omicron,https://libyaalhadath.net/?p=64689,positive,,
Libya,,2020 年 1 月 30 日,中国武汉的Libya社区证实Libya人中没有冠状病毒病例,https://libyaobserver.ly/inbrief/libyan-community-chinas-wuhan-confirm-no-coronavirus-cases-among-libyans,middle,,
Libya,,2020 年 2 月 4 日,中国帮助Libya应对Covid-19,https://libyaobserver.ly/inbrief/china-help-libyas-response-covid-19,middle,,
Libya,,23/03/2020,中国提议向Libya卫生部提供冠状病毒培训计划,https://libyaobserver.ly/news/china-offers-give-libyas-health-ministry-coronavirus-training-program,middle,,
Libya,,21/03/2020,中国向非盟提供抗疫实验室设备,https://libyaobserver.ly/inbrief/china-provides-laboratory-equipment-au-fight-epidemics,middle,,
Libya,,19/04/2020,Libya收到来自中国的医疗物资,https://libyaobserver.ly/inbrief/libya-receives-medical-shipment-china,middle,,
Libya,,14/04/2020,中国誓言尽最大努力向Libya提供 Covid-19 医疗需求,https://libyaobserver.ly/inbrief/china-vows-do-utmost-supply-libya-covid-19-medical-needs,middle,,
Libya,,22/03/2020,冠状病毒在全球蔓延之际，中国考虑向Libya提供援助,https://libyaobserver.ly/inbrief/china-consider-providing-assistance-libya-coronavirus-balloons-around-world,middle,,
Libya,,18/03/2020,Libya请求中国援助应对冠状病毒,https://libyaobserver.ly/inbrief/libya-requests-chinese-assistance-tackle-coronavirus,middle,,
Libya,,2020 年 2 月 2 日,Libya驻北京领事馆重申在武汉的Libya人中没有确诊冠状病毒病例,https://libyaobserver.ly/inbrief/libyan-consulate-beijing-reaffirms-no-confirmed-cases-coronavirus-among-libyans-wuhan,middle,,
Nigeria,News Agency of Nigeria，NAN,2020 年 3 月 23 日,银行批准向中国提供 10 亿美元贷款以抗击 COVID-19,https://www.nannews.ng/2020/03/23/bank-approves-1b-loan-for-china-to-fight-covid-19/,positive,批准向中国提供 70 亿元人民币（约合 10 亿美元）的紧急贷款，用于抗击 COVID-19；有助于中国为减轻；为与抗疫相关的计划外紧急公共卫生支出提供财政支持,9908 km
Nigeria,【以‘China’和‘covid 19’为关键词进行搜索，得到总新闻共160条数据，经过关键词和主题的匹配程度筛选后，得到有效新闻共27条】,2023 年 1 月 7 日,适应是中国针对 COVID-19 政策的关键特征——特使,https://www.nannews.ng/2023/01/07/adaptation-is-key-characteristic-of-chinas-policy-against-covid-19-envoy/,positive,根据不断变化的病毒传染格局完善其政策,
Nigeria,,2021 年 8 月 26 日,中国南京机场因 COVID-19 关闭一个月后重新开放,https://www.nannews.ng/2021/08/26/chinas-nanjing-airport-reopens-after-month-long-closure-over-covid-19/,middle,,
Nigeria,,2021 年 7 月 23 日,"COVID-19：中国向Nigeria捐赠了 470,000 剂疫苗",https://www.nannews.ng/2021/07/23/covid-19-china-donates-470000-doses-of-vaccine-to-nigeria/,positive,"这一姿态是Nigeria和中国之间良好关系的结果；大使警告不要将围绕 COVID-19 的问题政治化或将疫情归咎于中国。

",
Nigeria,,2021 年 6 月 15 日,中国管理超过 9 亿剂 COVID-19 疫苗,https://www.nannews.ng/2021/06/15/china-administers-over-900m-doses-of-covid-19-vaccines/,middle,,
Nigeria,, 2021 年 5 月 6 日,中国准备在世贸组织内讨论 COVID-19 疫苗专利,https://www.nannews.ng/2021/05/06/china-ready-to-discuss-covid-19-vaccine-patents-within-wto/,middle,,
Nigeria,,2021 年 1 月 11 日,寻找 COVID-19 的起源：预计 WHO 团队将于周四抵达中国,https://www.nannews.ng/2021/01/11/hunt-for-covid-19-origins-who-team-expected-in-china-on-thursday/,middle,,
Nigeria,,2021 年 1 月 5 日,Nigeria与中国就 COVID-19 疫苗进行接触 – Onyeama,https://www.nannews.ng/2021/01/05/nigeria-engages-china-on-covid-19-vaccine-onyeama/,positive,我们在个人防护设备领域得到了中国的大量支持,
Nigeria,,2021 年 1 月 2 日,COVID-19 挑战使中非友谊更加牢固,https://www.nannews.ng/2021/01/02/china-africa-friendship-emerges-still-stronger-from-covid-19-challenge/,positive,在 2020 年冠状病毒 (COVID-19) 带来的挑战中，中非友谊更加牢固,
Nigeria,,2023 年 1 月 24 日,世卫组织尚未通知我们致命的中国流感 – Ehanire,https://www.nannews.ng/2023/01/24/who-has-not-informed-us-of-deadly-china-flu-ehanire/,negative,世界卫生机构尚未通知Nigeria任何来自中国的致命流感,
Nigeria,,2023 年 1 月 4 日,COVID-19：NCDC 表示旅行限制不会影响公众健康,https://www.nannews.ng/2023/01/04/covid-19-ncdc-says-travel-restrictions-not-affecting-public-health/,negative,在突然放松对大部分大流行病实施的限制后，中国正在全国范围内爆发冠状病毒。,
Nigeria,,2022 年 9 月 22 日,中国不会接管Nigeria的重要资产来偿还债务——特使,https://www.nannews.ng/2022/09/22/china-not-taking-over-nigerias-critical-assets-as-debt-repayment-envoy/,positive,中国无意接管Nigeria的重要资产，以在发生违约时偿还贷款；中方愿与尼方共同努力，造福两国,
Nigeria,,2022 年 6 月 16 日,COVID-19 大流行的轨迹：不确定性，希望,https://www.nannews.ng/2022/06/16/trajectory-of-covid-19-pandemic-uncertainties-hope/,middle,,
Nigeria,,无标注,CIIE 2021：为 COVID 复苏创造新机遇,https://www.nannews.ng/ciie-2021-creating-new-opportunities-for-covid-recovery/,positive,,
Nigeria,,2021 年 7 月 9 日,既然我们有了 COVID-19 疫苗，那么疟疾呢,https://www.nannews.ng/2021/07/09/now-that-we-have-covid-19-vaccine-what-about-malaria/,positive,COVID-19 疫苗的生产速度证明了科学的力量【不确定，主要讲根据covid19疫苗生产的好处来推证中国对疟疾也有帮助】,
Nigeria,,,中医师张伯礼与 COVID-19 的战斗,https://www.nannews.ng/tcm-doctor-zhang-boli-and-his-battle-against-covid-19/,positive,敬业精神等高尚品质,
Nigeria,,2021 年 6 月 29 日,越南批准紧急使用 Moderna COVID-19 疫苗,https://www.nannews.ng/2021/06/29/vietnam-approves-moderna-covid-19-vaccine-for-emergency/,positive,讲越南对covid19的优点,
Nigeria,,2021 年 2 月 8 日,Nigeria是中国在非洲的主要投资目的地——特使,https://www.nannews.ng/2021/02/08/nigeria-is-chinas-major-investment-destination-in-africa-envoy/,positive,中国准备与Nigeria共同努力，进一步加强抗大流行合作，以彻底击败Covid-19,
Nigeria,,2021 年 2 月 8 日,中国准备与Nigeria共同努力，进一步加强抗大流行合作，以彻底击败Covid-19,https://www.nannews.ng/2021/02/08/who-china-reach-agreements-on-coronavirus-origin-tracing/,middle,,
Nigeria,,2021 年 2 月 6 日,Nigeria力争在 2 月之前获得 COVID-19 疫苗 — Onyeama,https://www.nannews.ng/2021/02/06/nigeria-pushing-to-get-covid-19-vaccines-by-february-onyeama/,middle,,
Nigeria,,2021 年 2 月 1 日,80 人因假冒 COVID-19 疫苗被捕,https://www.nannews.ng/2021/02/01/80-people-arrested-over-fake-covid-19-vaccine/,middle,,
Nigeria,,2021 年 1 月 20 日,世卫组织小组呼吁扩大 COVID-19 警报和响应范围,https://www.nannews.ng/2021/01/20/who-panel-calls-for-up-scale-in-covid-19-alert-response/,negative,中国地方和国家卫生部门本可以在 1 月份采取更有力的公共卫生措施,
Nigeria,,2021 年 1 月 18 日,评估政府对 COVID-19 经济影响的反应,https://www.nannews.ng/2021/01/18/evaluating-governments-response-to-economic-impact-of-covid-19-2/,middle,,
Nigeria,,2021 年 1 月 5 日,Nigeria与中国签署谅解备忘录以加强合作,https://www.nannews.ng/2021/01/05/nigeria-china-sign-mou-to-strengthen-cooperation/,positive,尼中传统友谊需要进一步发展,
Nigeria,,2020 年 3 月 20 日, 中国报告零病毒感染，但“输入”病例上升,https://www.nannews.ng/2020/03/20/china-reports-zero-virus-infections-but-imported-cases-rise/,middle,,
Nigeria,, 2020 年 3 月 17 日,中国报告新增1例国内冠状病毒病例，创历史新低,https://www.nannews.ng/2020/03/17/china-reports-1-new-domestic-coronavirus-case-in-new-low/,middle,,
Nigeria,,2020 年 3 月 2 日,"冠状病毒病例在中国超过 80,000，在韩国有 4,000",https://www.nannews.ng/2020/03/02/coronavirus-cases-top-80000-in-china-4000-in-s-korea/,middle,,
Saudi Arabia,Saudi Press Agency 沙特国家通讯社,2022/12/27, China Stocks Jump on Easing COVID Curbs, https://www.spa.gov.sa/viewstory.php?lang=en&newsid=2412889,middle,,5766 km
Saudi Arabia,【以‘China’和‘covid 19’为关键词进行搜索，得到总新闻共13条数据，经过关键词和主题的匹配程度筛选后，得到有效新闻共4条】,2022/12/9,利雅得阿中合作与发展问题峰会最终公报,https://www.spa.gov.sa/viewstory.php?lang=en&newsid=2408273,middle,,
Saudi Arabia,,2022/11/29,除日本外亚洲股市上涨,https://www.spa.gov.sa/viewstory.php?lang=en&newsid=2405053,middle,,
Saudi Arabia,,2022/11/7,2022年1-10月中国出口增长11.1%，进口增长3.5%,https://www.spa.gov.sa/viewstory.php?lang=en&newsid=2398806,middle,,
Saudi Arabia,,2023 年 1 月 4 日,日本宣布加强对来自中国的人的预防措施,https://www.spa.gov.sa/098cd3e5fdj,middle,,
Saudi Arabia,,2022 年 3 月 10 日,中国军队与50多个国家的同行合作抗击冠状病毒大流行,https://www.spa.gov.sa/547f0b320c,middle,,
Saudi Arabia,,2022 年 3 月 11 日,中国因冠状病毒爆发而关闭一个城市,https://www.spa.gov.sa/a38c88f1df,middle,,
Saudi Arabia,,2022 年 12 月 26 日,中国取消对来自国外的入境者的检疫,https://www.spa.gov.sa/d2f39c578dz,middle,,
Saudi Arabia,,2022 年 12 月 28 日,中国从明年 1 月开始放宽对国内和国际航班的冠状病毒限制,https://www.spa.gov.sa/d8b003ef6du,middle,,
Saudi Arabia,,2022 年 9 月 7 日,中国 成都延长大部分地区的封闭时间以限制新冠病毒的传播,https://www.spa.gov.sa/17c989a757,middle,,
Saudi Arabia,,2022 年 4 月 17 日,"上海记录了 3,238 例确诊的本地传播的 Covid-19 病例",https://www.spa.gov.sa/dbf64d6ace,middle,,
Saudi Arabia,,92病例报道,,,,,
Saudi Arabia,Okaz于 1960 年在吉达创立，是Saudi Arabia王国最古老的报纸之一。,2023年5月1日,中国在学校历史课本中介绍了“新冠战争,https://www.okaz.com.sa/variety/na/2132263,middle,,
Saudi Arabia,,2023年 4 月 16 日,“Covid” .. 它已经被“遗忘”了吗,https://www.okaz.com.sa/specialized-corners/na/2131248,negative,中国依靠用旧技术制造的疫苗为其人口免疫，不太能够达到美国公司 Moderna 和辉瑞公司的疫苗所显示的结果。,
Saudi Arabia,,2023年 3 月 8 日,“病毒的起??源”……在国会的中心,https://www.okaz.com.sa/news/local/2128386,middle,,
Saudi Arabia,,2023年 3 月 2 日,冠状病毒是从武汉泄露出来的吗？！,https://www.okaz.com.sa/variety/na/2127939,middle,,
Saudi Arabia,,2023年2月28日,冠状病毒的起源..我们没有去也没有来！,https://www.okaz.com.sa/news/local/2127747,middle,,
Saudi Arabia,,2023年 1 月 20 日,自冠状病毒爆发以来首次......开罗国际机场接待了来自中国的旅游代表团,https://www.okaz.com.sa/economy/international/2124717,middle,,
Saudi Arabia,,2023年 1 月 15 日,中国5周内“新冠”死亡6万人！,https://www.okaz.com.sa/variety/na/2124256,middle,,
Saudi Arabia,,2023年 1 月 12 日,一场北京、首尔、东京的“签证”大战,https://www.okaz.com.sa/news/local/2124049,middle,,
Saudi Arabia,,2023年 1 月 23 日,中国的命运..与死亡,https://www.okaz.com.sa/news/local/2124890,negative,媒体援引中国医生的话说，当局敦促他们不要在死亡证明中提及 Covid-19 作为死因。,
Saudi Arabia,,2023年 1 月 11 日,中国反击......两次罢工,https://www.okaz.com.sa/news/local/2123967,middle,,
Saudi Arabia,,2023年 1 月 17 日,忠于西方爱上东方..又恨它！,https://www.okaz.com.sa/news/local/2124426,middle,,
Saudi Arabia,,2023年 1 月 10 日,中国：生活恢复正常,https://www.okaz.com.sa/specialized-corners/na/2123848,middle,,
Saudi Arabia,,2023年 1 月 2 日,中国..它的对手熬夜战斗！,https://www.okaz.com.sa/variety/na/2123217,negative,这些骇人听闻的数字不过是对世界第二大经济体、与极地竞争、仍坚持独霸世界的大国的“宣传,
Saudi Arabia,,2022年 12 月 25 日,中国每天记录3700万例冠状病毒病例,https://www.okaz.com.sa/variety/na/2122584, middle,,
Saudi Arabia,,2022年 12 月 25 日,每天一百万感染......在中国的一个城市,https://www.okaz.com.sa/specialized-corners/na/2122621,middle,,
Saudi Arabia,,2022年 12 月 24 日,新冠病毒会让中国重回正轨吗？,https://www.okaz.com.sa/variety/na/2122510,middle,,
Saudi Arabia,,2022年 12 月 20 日,中国正在受苦..而西方正在提供帮助,https://www.okaz.com.sa/specialized-corners/na/2122211,middle,,
Saudi Arabia,,2022年 12 月 18 日,中国挑战“欧米龙冬天”,https://www.okaz.com.sa/specialized-corners/na/2122012,middle,,
Saudi Arabia,,2022年 12 月 5 日,西方人.. 他们想从中国得到什么？,https://www.okaz.com.sa/specialized-corners/na/2120919,positive,西方报纸看到这还不够！好像那些手段是想说中国必须按照西方的方式来管理！,
Saudi Arabia,,2022年 11 月 30 日,“共存”..会是中国的宿命吗？,https://www.okaz.com.sa/variety/na/2120553,middle,,
Saudi Arabia,,2022年 11 月 29 日,“零Covid”激怒了中国人,https://www.okaz.com.sa/specialized-corners/na/2120449,middle,,
Saudi Arabia,,2022年 11 月 28 日,"中国：“新冠”爆发……每天有 40,000 人感染",https://www.okaz.com.sa/variety/na/2120396,middle,,
Saudi Arabia,,2022年 11 月 22 日,一场“灾难”..“新冠”袭击中国首都,https://www.okaz.com.sa/variety/na/2119982,middle,,
Saudi Arabia,,2022年 11 月 23 日,Covid加深了“零Covid”的裂缝,https://www.okaz.com.sa/specialized-corners/na/2119993,middle,,
Saudi Arabia,,2022年 11 月 21 日,6 个月以来，中国首次出现“新冠”死亡病例,https://www.okaz.com.sa/variety/na/2119871,middle,,
Saudi Arabia,,2022年 11 月 22 日,冬天恐吓中国,https://www.okaz.com.sa/news/local/2119894,middle,,
Saudi Arabia,,2022年 11 月 16 日,对 Covid 的战争……回到原点？,https://www.okaz.com.sa/variety/na/2119446,middle,,
Saudi Arabia,,2022年 11 月 10 日,“Omicron”挑战“零Covid”,https://www.okaz.com.sa/specialized-corners/na/2118919,middle,,
Saudi Arabia,,2022年 11 月 6 日,中国坚持“零Covid”,https://www.okaz.com.sa/specialized-corners/na/2118548,middle,,
Saudi Arabia,,2022年 10 月 29 日,中国正淹没在新冠病毒的海洋中,https://www.okaz.com.sa/news/local/2118012,middle,,
Saudi Arabia,,2022年 10 月 12 日,从“零covid”地狱,https://www.okaz.com.sa/specialized-corners/na/2116762,negative,这些措施使中国人的生活因一再关闭而陷入地狱,
Saudi Arabia,,2022年 10 月 10 日,“零Covid”..会阻碍中国国家主席的计划吗？,https://www.okaz.com.sa/variety/na/2116535,middle,,
Saudi Arabia,,2022年 10 月 11 日,又一次……中国任由“封城”摆布,https://www.okaz.com.sa/news/local/2116609,negative,在墨水干涸之前，写下中国遭受习近平主席政府奉行的“零 Covid”战略的负面影响,
Saudi Arabia,,2022年 9 月 19 日,27名新冠肺炎患者在中国“交通事故”中丧生,https://www.okaz.com.sa/variety/na/2114976,middle,,
Saudi Arabia,,2022年 9 月 1 日,Covid在中国的31个省份“令人眼花缭乱”,https://www.okaz.com.sa/specialized-corners/na/2113614,middle,,
Saudi Arabia,,2022年 8 月 31 日,新冠隔离了数百万居民。.中国发生了什么？,https://www.okaz.com.sa/variety/na/2113527,middle,,
Saudi Arabia,,2022年 8 月 9 日,中国重回“封城”和强制考试,https://www.okaz.com.sa/specialized-corners/na/2112042,middle,,
Saudi Arabia,,2022年 7 月 28 日,“Covid-19”迫使“武汉”重新封城,https://www.okaz.com.sa/variety/na/2111202,middle,,
Saudi Arabia,,2022年 7 月 7 日,冠状病毒对中国数百万人实施封锁,https://www.okaz.com.sa/variety/na/2109700,middle,,
Saudi Arabia,,2022年 6 月 13 日,中国让世界恐惧……北京“凶猛”的新冠疫情,https://www.okaz.com.sa/variety/na/2107497,middle,,
Saudi Arabia,,2022年 6 月 14 日,中国重新实施疫情限制,https://www.okaz.com.sa/variety/na/2107556,middle,,
Saudi Arabia,,2022年 6 月 14 日,一家“受欢迎的酒吧”威胁着“零 Covid”！,https://www.okaz.com.sa/specialized-corners/na/2107559,negative,新的疫情表明中国实施所谓的“零Covid”战略有多么困难，这需要彻底消灭疫情。而其他国家的政策则确定了与病毒共存的必要性，而不是根除它，认为这是不可能的,
Saudi Arabia,,2022年 6 月 11 日,中国警告北京“大规模”爆发新冠,https://www.okaz.com.sa/variety/na/2107332,middle,,
Saudi Arabia,,2022年 5 月 12 日,中国揭露2000万人被隔离的真相,https://www.okaz.com.sa/news/local/2105258,middle,,
Saudi Arabia,,2022年 4 月 19 日,上海宣布首例新冠肺炎死亡病例,https://www.okaz.com.sa/variety/na/2103130,middle,,
Saudi Arabia,,2022年 4 月 6 日,XE..中国的新变种人,https://www.okaz.com.sa/specialized-corners/na/2101979,middle,,
Saudi Arabia,,2022年 3 月 28 日,中国在“Covid 19”爆发后宣布关闭上海,https://www.okaz.com.sa/variety/na/2101190,middle,,
Saudi Arabia,,2022年 3 月 14 日,一场健康灾难……中国因新冠隔离了 1700 万人！,https://www.okaz.com.sa/variety/na/2099840,middle,,
Saudi Arabia,,2022年 3 月 11 日,中国因新冠而对 900 万人实施封锁,https://www.okaz.com.sa/variety/na/2099653,middle,,
Saudi Arabia,,2022年 1 月 16 日,“珠海”发现“Omicron”后检测240万人,okaz.com.sa/variety/na/2094134,middle,,
Saudi Arabia,,2022年 5 月 17 日,“零covid”的沉重代价,https://www.okaz.com.sa/news/local/2105258,negative,中国政府坚持“零 Covid”政策，尽管其目前在首都北京的经验揭示了该战略的缺陷。,
Saudi Arabia,,2021年 12 月 26 日,中国记录了四个月来冠状病毒的最高数量,https://www.okaz.com.sa/variety/na/2092170,middle,,
Saudi Arabia,,2021年 12 月 26 日,中国因新冠净化了1300万人的城市,https://www.okaz.com.sa/variety/na/2092170,middle,,
Saudi Arabia,,2022年 1 月 3 日,中国西安的 COVID-19 病例下降,https://www.okaz.com.sa/variety/na/2092919,middle,,
Saudi Arabia,,,,,,,
United Arab Emirates,Emirates News Agency, https://www.wam.ae/en/archive?,, , ,,5001 km
United Arab Emirates,,2020 年 4 月 13 日,中国取消乘坐公共交通工具必须戴口罩的义务,https://www.wam.ae/ar/details/1395303147823,middle,,
United Arab Emirates,,2023年3月14日,中国明天起恢复对外国人签发各类签证,https://www.wam.ae/ar/details/1395303138607,middle,,
United Arab Emirates,,2020 年 12 月 28 日,中国放宽了对国内和国际航班的限制,https://www.wam.ae/ar/details/1395303114943,middle,,
United Arab Emirates,,2022年12 月 5 日,"中国记录了 30,014 例新的冠状病毒病例，并在多个城市放宽了限制",https://www.wam.ae/ar/details/1395303108241,middle,,
United Arab Emirates,,2022.4.26,中国同意将针对“Omicron”突变体的疫苗提交临床试验,https://www.wam.ae/ar/details/1395303042613,middle,,
United Arab Emirates,,22.3.19,中国录得一年多来首两例“新冠”死亡病例,https://www.wam.ae/ar/details/1395303031389,middle,,
United Arab Emirates,,21.12.24,中国报告新型冠状病毒感染减少,https://www.wam.ae/ar/details/1395303005942,middle,,
United Arab Emirates,,21.10.25,北京发现冠状病毒新病例后，入境程序更加严格,https://www.wam.ae/ar/details/1395302984765,middle,,
United Arab Emirates,,21.9.18,中国建立国际检疫站代替酒店,https://www.wam.ae/ar/details/1395302971082,middle,,
United Arab Emirates,,21.9.7,中国成功为9.69亿人接种了新冠疫苗,https://www.wam.ae/ar/details/1395302967815,middle,,
United Arab Emirates,,21.7.2,中国提供12.4亿剂“新冠”疫苗,https://www.wam.ae/ar/details/1395302949315,middle,,
United Arab Emirates,,21.6.9,中国官员预计到年底将为70%的目标人群接种冠状病毒疫苗,https://www.wam.ae/ar/details/1395302942086,middle,,
United Arab Emirates,,21.6.5,中国批准三岁以上儿童使用“科兴”疫苗,https://www.wam.ae/ar/details/1395302940664,middle,,
United Arab Emirates,,21.3.12,巴林收到30万批中国疫苗“国药,https://www.wam.ae/ar/details/1395302917570,middle,,
United Arab Emirates,,21.1.25,中国国家主席：人类将战胜疫情并比以往更加强大,https://www.wam.ae/ar/details/1395302904304,middle,,
United Arab Emirates,,21.1.1,国药冠状病毒疫苗首次在阿联酋获得全球注册后，中国采用,https://www.wam.ae/ar/details/1395302898918,positive,祝贺,
United Arab Emirates,,20.12.15,中国专家认为数字科技可以帮助企业克服疫情的影响,https://www.wam.ae/ar/details/1395302895441,middle,,
United Arab Emirates,,20.11.13,中国国家主席呼吁团结一致抗击 COVID-19,https://www.wam.ae/ar/details/1395302886067,middle,,
United Arab Emirates,,20.10.17,中国浙江省批准了一种实验性冠状病毒疫苗,https://www.wam.ae/ar/details/1395302878012,middle,,
United Arab Emirates,,20.10.12,中国政府对青岛900万居民进行核酸检测,https://www.wam.ae/ar/details/1395302876817,middle,,
United Arab Emirates,,20.10.9,中国加入全球疫苗倡议“COVAX”以预防新冠,https://www.wam.ae/ar/details/1395302875913,middle,,
United Arab Emirates,,20.9.24,内政部与中国公安部交流应对“新冠”经验和专业知识,https://www.wam.ae/ar/details/1395302872316,middle,,
United Arab Emirates,,20.6.18,中非峰会应对“新冠”,https://www.wam.ae/ar/details/1395302849717,middle,,
United Arab Emirates,,20.6.7,中国出版了一本关于其面对“Covid-19”经验的书,https://www.wam.ae/ar/details/1395302846836,middle,,
United Arab Emirates,,20.5.19,中国欢迎对全球应对新型冠状病毒的反应进行全面评估的想法,https://www.wam.ae/ar/details/1395302843672,middle,,
United Arab Emirates,,20.4.28,迪拜海关参加中国工商银行抗击冠状病毒会议,https://www.wam.ae/ar/details/1395302839521,middle,,
